"Severity","Distance.mi.","Description","Start_Lat","Start_Lng","City","County","State","Start_Time","End_Time","Timezone","Temperature.F.","Wind_Chill.F.","Humidity...","Pressure.in.","Visibility.mi.","Wind_Direction","Wind_Speed.mph.","Precipitation.in.","Weather_Condition","Amenity","Bump","Crossing","Junction","No_Exit","Traffic_Calming","Traffic_Signal","Duration","Time_of_Day"
2,0.027,"Accident from exit [154] to US-12 E.",44.975204,-93.502077,"Wayzata","Hennepin","MN","2022-08-17 15:42:42","2022-08-17 17:43:31","US/Central",79,79,58,29.12,10,"SSW",7,0,"Partly Cloudy","False","False","False","False","False","False","True",120.816666666667,"Afternoon"
2,0,"Accident on US-30 near Lindberg Rd.",46.0965,-123.147507,"Clatskanie","Columbia","OR","2018-02-20 08:53:10","2018-02-20 09:37:54","US/Pacific",32,26.4,92,30.2,2,"SSE",5.8,0,"Light Snow","False","False","False","False","False","False","False",44.7333333333333,"Night"
2,0.11,"Incident on US-58 near US-58 Drive with caution.",36.702022,-77.547062,"Emporia","Emporia (City)","VA","2022-11-23 00:52:11","2022-11-23 02:10:12","US/Eastern",32,32,94,30.13,10,"CALM",0,0,"Partly Cloudy","False","False","False","False","False","False","False",78.0166666666667,"Night"
2,0.277,"Incident on E 7TH ST near SHADY LN Drive with caution.",30.255768,-97.701266,"Austin","Travis","TX","2023-01-29 16:33:00","2023-01-29 17:53:29","US/Central",56,56,75,29.3,10,"N",10,0,"Fair","True","False","False","False","False","False","False",80.4833333333333,"Afternoon"
2,0.108,"Incident on E GARNER RD near HOUSE 3412 Expect delays.",35.676721,-78.506681,"Raleigh","Wake","NC","2022-02-11 22:40:46","2022-02-11 23:58:52","US/Eastern",55,55,43,29.6,10,"SSW",10,0,"Fair","False","False","False","False","False","False","False",78.1,"Night"
2,0,"#1 lane blocked due to accident on US-101 Southbound at Exit 409 Whipple Ave.",37.491535,-122.219597,"Redwood City","San Mateo","CA","2021-04-22 15:16:32","2021-04-22 15:46:07","US/Pacific",59,59,63,29.96,10,"WSW",17,0,"Partly Cloudy","False","False","False","False","False","False","False",29.5833333333333,"Afternoon"
2,0.903,"Stationary traffic on I-95 S from Myrtle Ave/Exit 352A (I-95) to US-17/Exit 109 (I-95) due to accident.",30.327408,-81.678589,"Jacksonville","Duval","FL","2022-04-11 09:05:47","2022-04-11 09:53:00","US/Eastern",61,61,60,30.21,10,"CALM",0,0,"Fair","False","False","False","False","False","False","False",47.2166666666667,"Night"
2,0.093,"At I-105/OR-126/Exit 194 - Accident.",44.06371,-123.04941,"Springfield","Lane","OR","2019-02-25 02:24:58","2019-02-25 06:24:58","US/Pacific",33.1,24.9,92,29.74,1.8,"North",10.4,0.14,"Light Snow","False","False","False","True","False","False","False",240,"Night"
2,0.52,"A crash has occurred causing no to minimum delays. Use caution.",43.4872663019014,-121.908663510695,"Crescent","Klamath","OR","2022-03-13 00:09:57","2022-03-13 01:54:57","US/Pacific",36,27,70,26.25,10,"WSW",14,0,"Fair","False","False","False","False","False","False","False",105,"Night"
2,0,"At Grove Way - Accident.",37.676408,-122.109801,"Hayward","Alameda","CA","2020-05-22 10:04:00","2020-05-22 10:36:36","US/Pacific",60,60,57,29.9,10,"WSW",10,0,"Fair","False","False","True","False","False","False","True",32.6,"Morning"
2,1.831,"Incident on AL-10 EB near MM 88 Left shoulder closed.",31.9531452654269,-87.1709454055444,"Camden","Wilcox","AL","2021-07-19 07:32:35","2021-07-19 14:30:00","US/Central",76,76,87,29.59,8,"SW",6,0,"Partly Cloudy","False","False","False","False","False","False","False",417.416666666667,"Night"
2,0,"Crash on I-580 Westbound before Exit 72 CR-J2 Corral Hollow Rd.",37.672466,-121.457382,"Tracy","San Joaquin","CA","2022-04-21 05:56:02","2022-04-21 06:25:43","US/Pacific",54,54,86,29.47,10,"SSW",6,0.01,"Light Rain","False","False","False","False","False","False","False",29.6833333333333,"Night"
2,0.034,"Incident on W 26TH ST near BISHOP ST Drive with caution.",34.723871,-92.290337,"Little Rock","Pulaski","AR","2020-11-20 22:36:55","2020-11-21 00:44:50","US/Central",52,52,100,30.08,5,"NNW",3,0,"Mist","False","False","True","False","False","False","False",127.916666666667,"Night"
2,1.01999998092651,"Entry ramp to Md-100 Eastbound from MD-295 Northbound lane blocked due to accident.",39.168381,-76.729813,"Hanover","Anne Arundel","MD","2020-01-25 22:28:58","2020-01-25 23:12:24","US/Eastern",40,34,73,29.73,10,"W",8,0,"Fair","False","False","False","False","False","False","False",43.4333333333333,"Night"
2,0.342,"Crash on NJ 17 southbound North of US 46 (Hasbrouck Heights) 1 Right lane of 2 lanes closed",40.87297,-74.063633,"Hackensack","Bergen","NJ","2021-01-02 00:53:22","2021-01-02 03:00:52","US/Eastern",35,29,92,29.95,4,"NNE",7,0.03,"Light Rain","False","False","False","True","False","False","False",127.5,"Night"
2,0,"At W Jefferson Blvd - Accident.",34.018084,-118.278783,"Los Angeles","Los Angeles","CA","2020-05-15 15:19:00","2020-05-15 16:12:40","US/Pacific",77,77,45,29.68,10,"WSW",6,0,"Fair","False","False","True","False","False","False","True",53.6666666666667,"Afternoon"
2,0.009,"Incident on WARREN LN near STONEMAN WAY Drive with caution.",38.688457,-121.083117,"El Dorado Hills","El Dorado","CA","2021-12-13 13:38:00","2021-12-13 14:56:12","US/Pacific",50,50,94,29.56,3,"SSE",36,0,"Cloudy / Windy","False","False","False","False","False","False","False",78.2,"Afternoon"
2,0.044,"Incident on WADE HAMPTON BLVD near RICHBOURG RD Expect delays.",34.890311,-82.347933,"Greenville","Greenville","SC","2021-04-10 14:15:45","2021-04-10 16:58:20","US/Eastern",69,69,78,28.69,10,"S",9,0,"Cloudy","False","False","True","False","False","False","True",162.583333333333,"Afternoon"
2,0,"At Jurupa St/Exit 108 - Accident.",34.048304,-117.55008,"Ontario","San Bernardino","CA","2020-01-18 16:12:00","2020-01-18 17:24:21","US/Pacific",68,68,26,29.11,10,"WSW",5,0,"Mostly Cloudy","False","False","False","False","False","False","False",72.35,"Afternoon"
2,0,"Two lanes blocked and left hand shoulder blocked due to accident on Beltway 8 Westbound at Greens Crossing Blvd.",29.939674,-95.424667,"Houston","Harris","TX","2019-06-27 16:53:14","2019-06-27 18:22:40","US/Central",82,82,69,30.02,10,"VAR",6,0,"Mostly Cloudy","False","False","False","False","False","False","False",89.4333333333333,"Afternoon"
2,0.238,"Ramp to I-80 Eastbound - Accident.",40.71822,-111.87083,"Salt Lake City","Salt Lake","UT","2019-07-25 12:58:00","2019-07-25 14:19:58","US/Mountain",90,90,27,25.81,10,"CALM",0,0,"Partly Cloudy","False","False","False","False","False","False","True",81.9666666666667,"Afternoon"
2,0.088,"Stationary traffic on County Hwy-913 - FL-976 - FL-973 from SW 41st St to SW 87th Ct due to accident.",25.732173,-80.335721,"Miami","Miami-Dade","FL","2021-08-26 17:21:22","2021-08-26 19:35:57","US/Eastern",89,89,65,29.94,10,"ESE",16,0,"Mostly Cloudy","False","False","True","False","False","False","False",134.583333333333,"Afternoon"
2,0,"At US-30/6th St/Exit 83 - Accident.",45.61769,-121.21041,"The Dalles","Wasco","OR","2020-02-24 17:32:41","2020-02-24 21:32:41","US/Pacific",44,36,65,30.32,10,"NW",17,0,"Mostly Cloudy","False","False","False","False","False","False","False",240,"Afternoon"
2,0.34,"Incident on INGOMAR RD near COTTONWOOD RD Expect delays.",37.18286,-120.969796,"Gustine","Merced","CA","2023-01-17 01:06:00","2023-01-17 02:27:58","US/Pacific",45,45,100,29.69,10,"ESE",3,0,"Mostly Cloudy","False","False","True","False","False","False","False",81.9666666666667,"Night"
2,0.038,"At Delta Hwy - Accident.",44.091538,-123.099487,"Eugene","Lane","OR","2019-08-25 12:34:00","2019-08-25 16:34:00","US/Pacific",77,77,39,29.77,10,"N",14,0,"Fair","False","False","False","False","False","False","False",240,"Afternoon"
2,0.225,"Stationary traffic on W 6th Avenue Fwy E - US-6 E from Carr St (US-6) to CO-121/Wadsworth Blvd (US-6) due to accident.",39.725446,-105.089045,"Denver","Jefferson","CO","2022-10-14 05:36:00","2022-10-14 06:01:00","US/Mountain",54,54,24,24.37,10,"WNW",12,0,"Fair","False","False","False","False","False","False","False",25,"Night"
2,0,"Accident on Lincoln St near Cedar Ave. No recent updates.",39.712978,-104.986343,"Denver","Denver","CO","2020-09-03 07:48:48","2020-09-03 08:35:00","US/Mountain",60,60,47,24.43,10,"CALM",0,0,"Mostly Cloudy","False","False","False","False","False","False","True",46.2,"Night"
2,0,"Accident on WA-509 Southbound after S Cloverdale St.",47.514549,-122.328896,"Seattle","King","WA","2020-11-30 05:06:05","2020-11-30 06:10:00","US/Pacific",45,38,90,29.85,10,"SSE",16,0.12,"Light Rain","False","False","False","False","False","False","False",63.9166666666667,"Night"
2,0,"At CA-110/Pasadena Fwy - Accident.",34.078439,-118.219743,"Los Angeles","Los Angeles","CA","2019-09-11 13:44:30","2019-09-11 15:24:47","US/Pacific",79,79,52,29.75,10,"WNW",6,0,"Fair","False","False","False","False","False","False","False",100.283333333333,"Afternoon"
2,0.316,"Incident on CA-44 WB near CAMINO REAL Drive with caution.",40.509581,-122.01224,"Shingletown","Shasta","CA","2022-12-11 17:26:00","2022-12-11 19:05:06","US/Pacific",46,41,71,29.25,10,"NNE",9,0,"Mostly Cloudy","False","False","False","False","False","False","False",99.1,"Afternoon"
2,0,"Accident on NC-160 Steele Creek Rd at Dorcas Ln.",35.185268,-80.958931,"Charlotte","Mecklenburg","NC","2019-11-27 09:25:23","2019-11-27 10:31:39","US/Eastern",53,53,86,29.24,2,"WNW",5,0.03,"Heavy Rain","False","False","False","False","False","False","False",66.2666666666667,"Night"
2,0.638,"An unconfirmed report of hazardous tree or vegetation has been received. Use caution.",45.491414,-122.677806,"Portland","Multnomah","OR","2020-11-16 22:42:37","2020-11-17 06:42:37","US/Pacific",51,51,80,29.55,10,"ESE",10,0,"Mostly Cloudy","False","False","True","False","False","False","True",480,"Night"
2,0,"Right hand shoulder blocked due to accident on CA-110 Southbound at Stadium Way.",34.071342,-118.235397,"Los Angeles","Los Angeles","CA","2021-04-05 08:57:31","2021-04-05 10:12:02","US/Pacific",61,61,72,29.8,8,"CALM",0,0,"Mostly Cloudy","False","False","False","False","False","False","False",74.5166666666667,"Night"
2,0,"Accident on Walton Way at Heard Ave.",33.475842,-82.007042,"Augusta","Richmond","GA","2020-10-28 08:48:33","2020-10-28 09:18:16","US/Eastern",71,71,90,29.67,10,"E",5,0.01,"Cloudy","False","False","False","False","False","False","True",29.7166666666667,"Night"
2,0.114,"Slow traffic on TX-31 from FM-850 (TX-31) to S Southeast Loop 323 (E Front St/TX-31) due to accident.",32.3478,-95.265521,"Tyler","Smith","TX","2021-10-26 10:36:00","2021-10-26 12:39:17","US/Central",74,74,76,29.36,10,"SSE",8,0,"Cloudy","False","False","False","False","False","False","False",123.283333333333,"Morning"
2,0,"Accident on LA-37 Greenwell Springs Rd at Foster Dr.",30.462053,-91.139435,"Baton Rouge","East Baton Rouge","LA","2020-09-09 12:44:07","2020-09-09 13:33:03","US/Central",90,90,57,29.94,10,"NE",10,0,"Partly Cloudy","False","False","False","False","False","False","True",48.9333333333333,"Afternoon"
2,0.517,"Slow traffic on Nimitz Fwy S - I-880 S from Marina Blvd (I-880) to I-238/Washington Ave (I-880) due to accident.",37.698207,-122.149007,"San Leandro","Alameda","CA","2021-09-23 08:50:00","2021-09-23 14:34:30","US/Pacific",59,59,81,29.92,7,"S",3,0,"Mostly Cloudy","False","False","False","False","False","False","False",344.5,"Night"
2,0,"Left lane blocked due to accident on UT-97 5600 Northbound at 2200.",41.161678,-112.034042,"Roy","Weber","UT","2019-11-13 17:01:01","2019-11-13 17:30:41","US/Mountain",52,52,37,25.57,10,"WNW",3,0,"Fair","False","False","False","False","False","False","True",29.6666666666667,"Afternoon"
2,2.106,"Incident on I-35 near CARLTON COUNTY ROAD 1 Drive with caution.",46.6962826249757,-92.3607623572714,"Esko","Carlton","MN","2021-08-07 03:01:32","2021-08-07 05:02:32","US/Central",63,63,94,28.53,10,"E",8,0,"Partly Cloudy","False","False","False","False","False","False","False",121,"Night"
2,0,"Accident on US-29 Wilkinson Blvd at Boyer St.",35.23238,-80.924873,"Charlotte","Mecklenburg","NC","2019-10-31 06:51:55","2019-10-31 07:51:09","US/Eastern",73,73,90,29.14,9,"S",12,0,"Cloudy","False","False","True","False","False","False","True",59.2333333333333,"Night"
2,0.249,"At Ball Ln - Accident.",45.314882,-120.850641,"Grass Valley","Sherman","OR","2019-05-03 05:49:38","2019-05-03 09:49:38","US/Pacific",48,48,63,29.82,10,"VAR",3,0,"Fair","False","False","False","False","False","False","False",240,"Night"
2,1.108,"At Milwaukee Way - Accident.",47.24755,-122.37705,"Tacoma","Pierce","WA","2018-04-11 18:39:58","2018-04-12 00:39:58","US/Pacific",45,41.8,93,29.65,4,"SW",5.8,0.04,"Light Rain","False","False","False","False","False","False","False",360,"Evening"
2,0,"Lane blocked due to accident on FL-54 at Osprey Ln.",28.18877,-82.456757,"Lutz","Pasco","FL","2019-04-23 15:49:41","2019-04-23 19:36:43","US/Eastern",86,86,35,30.06,10,"ENE",3,0,"Fair","False","False","False","False","False","False","False",227.033333333333,"Afternoon"
2,1.206,"Stationary traffic on NJ-24 W from I-78 (NJ-24) to Summit Ave/Exit 8 (NJ-24) due to accident.",40.713856,-74.325218,"Springfield","Union","NJ","2021-07-25 12:43:32","2021-07-25 14:35:23","US/Eastern",82,82,62,29.88,10,"W",7,0,"Mostly Cloudy","False","False","False","False","False","False","False",111.85,"Afternoon"
2,0.357,"Stationary traffic on PA-563 from County Line Rd (Ridge Rd/PA-563) to PA-63/Sumneytown Pike (Ridge Rd/PA-563) due to accident.",40.325688,-75.418029,"Telford","Montgomery","PA","2022-03-13 10:33:00","2022-03-13 10:58:30","US/Eastern",19,7,58,29.39,10,"WSW",13,0,"Partly Cloudy","False","False","False","False","False","False","False",25.5,"Morning"
2,0.075,"Incident on S BUCKNER BLVD near KIPLING DR Expect long delays.",32.717897,-96.682905,"Dallas","Dallas","TX","2022-09-03 16:57:35","2022-09-03 18:13:59","US/Central",93,93,44,29.49,10,"E",3,0,"Partly Cloudy","False","False","True","False","False","False","True",76.4,"Afternoon"
2,0.025,"Incident on CREST FOREST DR near FERN DR Drive with caution.",34.235548,-117.289484,"Crestline","San Bernardino","CA","2021-09-07 21:13:00","2021-09-07 23:12:16","US/Pacific",82,82,42,28.69,10,"WSW",9,0,"Fair","False","False","False","False","False","False","False",119.266666666667,"Evening"
2,0.783,"Incident on I-35E near ROSELAWN AVE Drive with caution.",44.996045,-93.089359,"Saint Paul","Ramsey","MN","2022-11-16 17:12:35","2022-11-16 18:36:10","US/Central",31,21,76,29.41,10,"W",14,0,"Cloudy","False","False","False","False","False","False","False",83.5833333333333,"Afternoon"
2,1.041,"Crash on I-295 westbound between Exit 3: PA 413/US 1 BUSINESS - LEVITTOWN/PENDEL and (End of I - 295). All lanes closed.",40.128132,-74.889539,"Bristol","Bucks","PA","2020-12-17 08:07:00","2020-12-17 10:20:32","US/Eastern",27,14,78,29.75,9,"N",17,0.01,"Cloudy","False","False","False","False","False","False","False",133.533333333333,"Night"
2,0.294,"Incident on US-50 WB near NESBIT RD Drive with caution.",38.969010114484,-76.1827075477782,"Queenstown","Queen Annes","MD","2021-05-27 14:41:56","2021-05-27 18:26:52","US/Eastern",78,78,64,29.97,10,"SE",13,0,"Partly Cloudy","False","False","False","True","False","False","False",224.933333333333,"Afternoon"
2,0,"Accident on NC-27 Albemarle Rd at Sharon Amity Rd.",35.201672,-80.76059,"Charlotte","Mecklenburg","NC","2021-12-08 17:19:14","2021-12-08 18:34:05","US/Eastern",52,52,50,29.16,10,"CALM",0,0,"Fair","False","False","False","False","False","False","True",74.85,"Afternoon"
2,18.1499996185303,"Accident on US-52 Southbound from 500th St to Exit 61 US-63 75th St.",44.107796,-92.515648,"Oronoco","Olmsted","MN","2019-08-07 20:14:14","2019-08-07 21:58:14","US/Central",78,78,52,28.57,10,"WSW",9,0,"Fair","False","False","False","False","False","False","False",104,"Evening"
2,1.21,"Stationary traffic on US-87 S - I-10 E - I-35 S from exit [154A] to Theo Ave exit [152B] due to accident.",29.406028,-98.510382,"San Antonio","Bexar","TX","2021-08-03 11:31:34","2021-08-03 12:54:02","US/Central",84,84,70,29.27,10,"NE",8,0,"Mostly Cloudy","False","False","False","False","False","False","False",82.4666666666667,"Morning"
2,1.51,"Stationary traffic on I-610 E from Paris Ave (I-610) to I-10/Franklin Ave/Exit 4/Exit 239 (I-610) due to accident.",29.990598,-90.070016,"New Orleans","Orleans","LA","2022-06-07 14:49:57","2022-06-07 18:54:40","US/Central",92,92,48,29.93,10,"NNE",10,0,"Partly Cloudy","False","False","False","False","False","False","False",244.716666666667,"Afternoon"
2,0.028,"Incident on I-10 WB near DWYER RD Expect delays.",30.020796,-90.014064,"New Orleans","Orleans","LA","2022-12-03 22:39:10","2022-12-04 01:16:50","US/Central",65,65,100,30.27,0.25,"CALM",0,0,"Fog","False","False","False","False","False","False","False",157.666666666667,"Night"
2,0.146,"Incident on NEBRASKA AVE near 40TH AVE Expect long delays.",36.142882,-86.83274,"Nashville","Davidson","TN","2021-08-18 14:33:02","2021-08-18 16:53:54","US/Central",79,79,84,29.46,10,"NE",10,0.03,"Thunder","False","False","False","False","False","False","False",140.866666666667,"Afternoon"
2,1.86000001430511,"Crash on exit ramp from MA-1A Southbound to Government Center.",42.366749,-71.060417,"Boston","Suffolk","MA","2022-04-22 06:45:40","2022-04-22 07:30:42","US/Eastern",53,53,66,30.23,10,"W",14,0,"Mostly Cloudy","True","False","True","False","False","False","False",45.0333333333333,"Night"
2,0.493,"Incident on MN-15 near 418TH LN Drive with caution.",44.349346,-94.425231,"New Ulm","Nicollet","MN","2022-12-16 17:08:28","2022-12-16 19:40:58","US/Central",21,4,86,28.52,4,"WNW",25,0,"Cloudy / Windy","False","False","False","False","False","False","False",152.5,"Afternoon"
2,0.17,"Incident on SANTA FE DR near CALIFORNIA ST Drive with caution.",37.383109,-120.60906,"Winton","Merced","CA","2022-09-19 15:11:00","2022-09-19 16:27:23","US/Pacific",70,70,78,29.62,5,"ESE",7,0,"Mostly Cloudy","False","False","True","False","False","False","True",76.3833333333333,"Afternoon"
2,0,"At CA-4/Charter Way - Accident.",37.933292,-121.296666,"Stockton","San Joaquin","CA","2019-12-27 05:00:00","2019-12-27 05:32:29","US/Pacific",37,33,82,29.99,10,"NW",5,0,"Fair","False","False","False","True","False","False","False",32.4833333333333,"Night"
2,0.463,"NJ DOT - STMC: Crash on I-78 Local Lanes westbound East of Exit 49 - NJ 124/Springfield Ave (Union Twp) 1 Right lane of 3 lanes closed",40.7144415376629,-74.2813432213102,"Union","Union","NJ","2021-10-18 09:43:22","2021-10-18 11:52:01","US/Eastern",56,56,62,29.84,10,"WSW",14,0,"Partly Cloudy","False","False","False","True","False","False","False",128.65,"Night"
